iter	RMSE
1725	0.2409181859
1726	0.2407345415
1727	0.2405319275
1728	0.2404139945
1729	0.2402745275
1730	0.240184297
1731	0.239930646
1732	0.239827358
1733	0.2396639808
1734	0.239494439
1735	0.2393389578
1736	0.2391795687
1737	0.239048181
1738	0.238915823
1739	0.2387369849
1740	0.2386260459
1741	0.2384413488
1742	0.23833279
1743	0.2381076689
1744	0.2380670642
1745	0.2379311289
1746	0.2378191311
1747	0.2376598232
1748	0.237561395
1749	0.2373821818
1750	0.2372559717
1751	0.2370898815
1752	0.2369419344
1753	0.2367938833
1754	0.2366787723
1755	0.2365185903
1756	0.2363814363
1757	0.2362906411
1758	0.2361216166
1759	0.2359463372
1760	0.2358485889
1761	0.2356692201
1762	0.2354841037
1763	0.2353119875
1764	0.2352620063
1765	0.2350890885
1766	0.2349511508
1767	0.234836004
1768	0.2347642543
1769	0.2346604744
1770	0.2345792089
1771	0.2344272037
1772	0.2343781215
1773	0.2342521827
1774	0.2341609389
1775	0.2340391031
1776	0.2338894074
1777	0.233773904
1778	0.2336174766
1779	0.2334485681
1780	0.2333108389
1781	0.2331665285
1782	0.2330247835
1783	0.2327467018
1784	0.2325945734
1785	0.232476737
1786	0.2323810746
1787	0.2322686808
1788	0.2321274164
1789	0.2319294191
1790	0.231868454
1791	0.2317584028
1792	0.2316591634
1793	0.2314873593
1794	0.2312678262
1795	0.2311187968
1796	0.2310337782
1797	0.2308702374
1798	0.2306908067
1799	0.2305403404
1800	0.2303925688
1801	0.2303066887
1802	0.2301583434
1803	0.2300627435
1804	0.2299609452
1805	0.2298017827
1806	0.2296882946
1807	0.2296072107
1808	0.2294710343
1809	0.2293500223
1810	0.2292124572
1811	0.2290714814
1812	0.2288821951
1813	0.2287507342
1814	0.2285726678
1815	0.2283485376
1816	0.2281780216
1817	0.2280456772
1818	0.2279369732
1819	0.2278573297
1820	0.2277123545
1821	0.2276307592
1822	0.2274642824
1823	0.2273670848
1824	0.2272053142
1825	0.22707293
1826	0.2269725688
1827	0.2268056965
1828	0.2267337715
1829	0.2265260136
1830	0.2264343428
1831	0.2263232394
1832	0.2262275918
1833	0.2261165869
1834	0.2260277823
1835	0.225915985
1836	0.2257855535
1837	0.2255536786
1838	0.2254733162
1839	0.2253247491
1840	0.2251596428
1841	0.225099955
1842	0.224994369
1843	0.2248262172
1844	0.2247482121
1845	0.2246451125
